http://yowyob.org/service_onto.owl#service_family_17,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_18,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_19,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_20,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_21,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_22,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_23,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_24,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_25,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_26,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_27,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_28,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_29,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_30,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_31,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_32,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_33,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_34,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_35,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_36,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_37,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_38,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_39,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_40,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_41,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_42,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_45,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_46,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_47,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_48,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_49,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_50,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_51,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_52,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_53,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_54,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_55,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_56,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_57,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_58,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_59,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_60,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_61,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_62,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_63,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_64,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_65,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_66,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_67,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_68,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_69,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_70,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_71,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_72,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_73,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_74,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_75,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_76,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_77,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_78,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_79,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_80,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_81,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_82,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_83,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_84,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_85,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_86,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_87,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_88,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_89,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_90,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_91,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_92,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_93,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_94,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_95,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_96,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_97,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_98,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_99,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_100,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_101,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_102,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_103,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_104,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_105,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_106,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_107,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_108,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_109,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_110,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_111,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_112,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_113,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_114,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_115,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_116,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_117,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_118,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_119,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_120,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_121,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_122,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_125,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_126,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_127,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_128,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_129,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_130,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_131,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_132,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_133,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_134,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_135,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_136,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_137,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_138,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_139,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_140,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_141,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_142,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_143,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_144,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_145,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_146,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_147,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_148,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_149,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_150,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_151,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_152,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_153,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_154,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_155,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_156,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_157,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_158,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_159,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_160,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_161,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_162,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_163,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_164,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_165,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_166,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_167,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_168,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_169,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_170,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_171,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_172,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_173,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_174,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_175,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_176,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_177,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_178,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_179,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_180,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_181,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_182,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_183,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_184,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_185,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_186,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_187,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_188,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_189,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_190,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_191,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_192,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_193,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_194,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_195,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_196,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
http://yowyob.org/service_onto.owl#service_family_197,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://yowyob.org/service_onto.owl#service_family_1
